drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,dstatus,action,otheraction,tech,ndablanumber,ndabla,submissiondate,submissiondatesource,priorityreview,accelerated,fasttrack,orphandrug,breakthrough,brkthrudate,manufacturer,firmtypesymbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquiredfirmrevenueinyearof,acquiredfirmdatelastrevenue,acquiredfirmyearlastrevenue,jv_dummy,firm_notes,in_cancerfile,drug_notes,revenue,gprofit,rnd,revenuelag1,revenuelag2,revenuelag3,revenuelag4,revenuelag5,DA,icd9,atc2
664,SELEXIPAG,"ACT-293987; ACT-333679; ACT-33679; MRE-269; MRE-304; NS-304; PGI2 RECEPTOR AGONIST (PULMONARY HYPERTENSION), ACETLION/NIPPON SHINYAKU; UPTRAVI; PROSTACYCLIN RECEPTOR AGONISTS (VASCULAR DISEASE), NIPPON SHINYAKU; SELEXIPAG","ACT-293987; ACT-333679; ACT-33679; MRE-269; MRE-304; NS-304; PGI2 RECEPTOR AGONIST (PULMONARY HYPERTENSION), ACETLION/NIPPON SHINYAKU; UPTRAVI; PROSTACYCLIN RECEPTOR AGONISTS (VASCULAR DISEASE), NIPPON SHINYAKU; SELEXIPAG",SELEXIPAG,ACT-293987,ACT-333679,ACT-33679,MRE-269,MRE-304,NS-304,"PGI2 RECEPTOR AGONIST (PULMONARY HYPERTENSION), ACETLION/NIPPON SHINYAKU",UPTRAVI,"PROSTACYCLIN RECEPTOR AGONISTS (VASCULAR DISEASE), NIPPON SHINYAKU",SELEXIPAG,,,,,,,,,,,,,,,,,,,,,207947,SELEXIPAG,,,,,,,,,,,,,,,,,,,,,2015-12-21,2015,12,Uptravi,pulmonary artery hypertension,REGISTERED,IP PROSTANOID RECEPTOR AGONIST; PROSTACYCLIN AGONIST,ANTIHYPERTENSIVE; VASODILATOR,FILM COATING; ORAL FORMULATION; PRODRUG; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,207947,NDA,2014-12-22,fda,0,0,0,1,0,,actelion pharmaceuticals,VTX: ATLN,1,2042.6,1971,2005.3,1887.8,1921.5,2064.6,1403.7,,463.3,,,,,,,,,,,,,,,,,416,C2
35,AMBRISENTAN,BSF-208075; BSF-302146; BSF-420627; GSK-1325760A; GSK-132576A; GSK-132576A; LU-208075; LU-208075; LU-302146; LETAIRIS; LETAIRIS; VOLIBRIS; AMBRISENTAN,BSF-208075; BSF-302146; BSF-420627; GSK-1325760A; GSK-132576A; GSK-132576A; LU-208075; LU-208075; LU-302146; LETAIRIS; LETAIRIS; VOLIBRIS; AMBRISENTAN,AMBRISENTAN,BSF-208075,BSF-302146,BSF-420627,GSK-1325760A,GSK-132576A,GSK-132576A,LU-208075,LU-208075,LU-302146,LETAIRIS,LETAIRIS,VOLIBRIS,AMBRISENTAN,,,,,,,,,,,,,,,,,,22081,AMBRISENTAN,,,,,,,,,,,,,,,,,,,,,2007-06-15,2007,6,Letairis,pulmonary artery hypertension,REGISTERED,ENDOTHELIN ET-A ANTAGONIST,ANTIHYPERTENSIVE; SYNERGIST; VASODILATOR,DAILY DOSING; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,022081,NDA,2006-12-13,fda,1,0,1,1,0,,gilead sciences,NASDAQ: GILD,1,4230.05,3026.14,2028.4,1324.62,867.864,466.79,3461.27,591.026,591,,,,,,,,4230.05,3461.27,591.026,3026.14,2028.4,1324.62,867.864,466.79,,416,C2
756,"TREPROSTINIL (INHALED, SUSTAINED-RELEASE), UNITED THERAPEUTICS/ARADIGM","TYVASO; TYVASO-ILD; TYVASO-ILD; VIVETA; VIVETA; TREPROSTINIL; TREPROSTINIL (AERX), UNITED THERAPEUTICS/ARADIGM; TREPROSTINIL (INHALED, SUSTAINED-RELEASE), UNITED THERAPEUTICS/ARADIGM","TYVASO; TYVASO-ILD; TYVASO-ILD; VIVETA; VIVETA; TREPROSTINIL; TREPROSTINIL (AERX), UNITED THERAPEUTICS/ARADIGM; TREPROSTINIL (INHALED, SUSTAINED-RELEASE), UNITED THERAPEUTICS/ARADIGM","TREPROSTINIL (INHALED, SUSTAINED-RELEASE), UNITED THERAPEUTICS/ARADIGM",TYVASO,TYVASO-ILD,TYVASO-ILD,VIVETA,VIVETA,TREPROSTINIL,"TREPROSTINIL (AERX), UNITED THERAPEUTICS/ARADIGM","TREPROSTINIL (INHALED, SUSTAINED-RELEASE), UNITED THERAPEUTICS/ARADIGM",,,,,,,,,,,,,,,,,,,,,,,22387,TREPROSTINIL,,,,,,,,,,,,,,,,,,,,,2009-07-30,2009,7,Tyvaso,pulmonary artery hypertension,REGISTERED,PROSTACYCLIN AGONIST,ANTIHYPERTENSIVE; VASODILATOR,INHALANT FORMULATION; SMALL MOLECULE THERAPEUTIC; SOLUTION; SUSTAINED RELEASE FORMULATION,022387,NDA,2008-06-27,fda,0,0,0,0,0,,united therapeutics,NASDAQ: UTHR,1,358.9,281.5,210.9,159.6,115.9,73.6,318,120.4,120.4,,,,,,,,,,,,,,,,,416,C2
251,"EPOPROSTENOL (IMPROVED STABILITY INTRAVENOUS, PULMONARY ARTERIAL HYPERTENSION), ACTELION","ACT-385781A; CARIPUL; EPOPROSTENOL ACT; EPOPROSTENOL FOR INJECTION; VELETRI (EPOPROSTENOL FOR INJECTION); EPOPROSTENOL; EPOPROSTENOL (IMPROVED STABILITY INTRAVENOUS, PULMONARY ARTERIAL HYPERTENSION), ACTELION; EPOPROSTENOL (IMPROVED STABILITY INTRAVENOUS, PULMONARY ARTERIAL HYPERTENSION), ACTELION/SCIDOSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-27,2008,6,Veletri,pulmonary artery hypertension,REGISTERED,PROSTACYCLIN AGONIST,ANTIHYPERTENSIVE; PLATELET AGGREGATION INHIBITOR; VASODILATOR,FREEZE DRYING; INFUSION; INTRAVENOUS FORMULATION; SMALL MOLECULE THERAPEUTIC; SOLUTION,022260,NDA,2007-08-24,fda,0,0,0,0,0,,generamedix,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,416,C2
51,APIXABAN,"BMS-562247; ELIQUIS; FACTOR XA ANTAGONIST (FOLLOW-ON), BRISTOL-MYERS SQUIBB/PFIZER; APIXABAN; RAZAXABAN FOLLOW-ON COMPOUND, BRISTOL-MYERS SQUIBB/PFIZER","BMS-562247; ELIQUIS; FACTOR XA ANTAGONIST (FOLLOW-ON), BRISTOL-MYERS SQUIBB/PFIZER; APIXABAN; RAZAXABAN FOLLOW-ON COMPOUND, BRISTOL-MYERS SQUIBB/PFIZER",APIXABAN,BMS-562247,ELIQUIS,"FACTOR XA ANTAGONIST (FOLLOW-ON), BRISTOL-MYERS SQUIBB/PFIZER",APIXABAN,"RAZAXABAN FOLLOW-ON COMPOUND, BRISTOL-MYERS SQUIBB/PFIZER",,,,,,,,,,,,,,,,,,,,,,,,,,202155,APIXABAN,,,,,,,,,,,,,,,,,,,,,2012-12-28,2012,12,Eliquis,thromboembolism,REGISTERED,FACTOR XA ANTAGONIST,ANTIARRHYTHMIC AGENT; COAGULATION INHIBITOR,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,202155,NDA,2011-09-28,fda,1,0,0,0,0,,bristol-myers squibb,NYSE: BMY,1,17621,21244,19484,18808,17715,15617,13067,3688,3762,,,,,,,,17621,13067,3688,21244,19484,18808,17715,15617,,88,C2
788,VORAPAXAR,"MK-5348; SCH-530348; TRA (ATHEROTHROMBOSIS), SCHERING-PLOUGH; ZONTIVITY; THROMBIN RECEPTOR ANTAGONIST, SCHERING-PLOUGH; VORAPAXAR; VORAPAXAR SULFATE","MK-5348; SCH-530348; TRA (ATHEROTHROMBOSIS), SCHERING-PLOUGH; ZONTIVITY; THROMBIN RECEPTOR ANTAGONIST, SCHERING-PLOUGH; VORAPAXAR; VORAPAXAR SULFATE",VORAPAXAR,MK-5348,SCH-530348,"TRA (ATHEROTHROMBOSIS), SCHERING-PLOUGH",ZONTIVITY,"THROMBIN RECEPTOR ANTAGONIST, SCHERING-PLOUGH",VORAPAXAR,VORAPAXAR SULFATE,,,,,,,,,,,,,,,,,,,,,,,,204886,VORAPAXAR SULFATE,,,,,,,,,,,,,,,,,,,,,2014-05-08,2014,5,Zontivity,thromboembolism,REGISTERED,PROTEASE-ACTIVATED RECEPTOR-1 ANTAGONIST,ANTI-INFLAMMATORY; ANTIVIRAL; PLATELET AGGREGATION INHIBITOR,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,204886,NDA,2013-05-10,fda,0,0,1,0,0,,merck,NYSE: MRK,1,42237,44033,47267,48047,45987,27428,27051,6532,7131,,,,,,,,42237,27051,6532,44033,47267,48047,45987,27428,,88,C2
231,EDOXABAN,"DU-176; DU-176B; FACTOR XA INHIBITOR (ORAL FORMULATION), DAIICHI SEIYAKU; FACTOR XA INHIBITOR (ORAL, VENOUS THROMBOEMBOLISM/ ATRIAL FIBRILLATION), DAIICHI SEIYAKU; LIXIANA; RIXIANA; SAVAYSA; EDOXABAN; EDOXABAN TOSYLATE; EDOXABAN TOSYLATE MONOHYDRATE","DU-176; DU-176B; FACTOR XA INHIBITOR (ORAL FORMULATION), DAIICHI SEIYAKU; FACTOR XA INHIBITOR (ORAL, VENOUS THROMBOEMBOLISM/ ATRIAL FIBRILLATION), DAIICHI SEIYAKU; LIXIANA; RIXIANA; SAVAYSA; EDOXABAN; EDOXABAN TOSYLATE; EDOXABAN TOSYLATE MONOHYDRATE",EDOXABAN,DU-176,DU-176B,"FACTOR XA INHIBITOR (ORAL FORMULATION), DAIICHI SEIYAKU","FACTOR XA INHIBITOR (ORAL, VENOUS THROMBOEMBOLISM/ ATRIAL FIBRILLATION), DAIICHI SEIYAKU",LIXIANA,RIXIANA,SAVAYSA,EDOXABAN,EDOXABAN TOSYLATE,EDOXABAN TOSYLATE MONOHYDRATE,,,,,,,,,,,,,,,,,,,,,206316,EDOXABAN TOSYLATE,,,,,,,,,,,,,,,,,,,,,2015-01-08,2015,1,Savaysa,thromboembolism,REGISTERED,FACTOR XA ANTAGONIST,ANTIARRHYTHMIC AGENT; COAGULATION INHIBITOR; PLATELET AGGREGATION INHIBITOR,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,206316,NDA,2014-01-08,fda,0,0,0,0,0,,daiichi sankyo,TYO: 4568,1,6986.3,9593.4,10074.1,11421.5,11901.6,12010.8,4746.9,1552.5,1552.8,,,,,,,,,,,,,,,,,88,C2
7,"ACETYLSALICYLIC ACID (81 MG, DELAYED RELEASE) + OMEPRAZOLE (40 MG, QUICK RELEASE) (CARDIOVASCULAR DISEASE), ARALEZ","PA-08140; PA-8140; YOSPRALA 81/40; ACETYLSALICYLIC ACID; ACETYLSALICYLIC ACID (81 MG, DELAYED RELEASE) + OMEPRAZOLE (40 MG, QUICK RELEASE) (CARDIOVASCULAR DISEASE), ARALEZ; ACETYLSALICYLIC ACID (81 MG, DELAYED RELEASE) + OMEPRAZOLE (40 MG, QUICK RELEASE) (CARDIOVASCULAR DISEASE), POZEN; ACETYLSALICYLIC ACID + OMEPRAZOLE; ASPIRIN (81 MG, DELAYED RELEASE) + OMEPRAZOLE (40 MG, QUICK RELEASE) (CARDIOVASCULAR DISEASE), POZEN; ASPIRIN + OMEPRAZOLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-14,2016,9,Yosprala,thromboembolism,REGISTERED,H+ K+ ATPASE INHIBITOR,ANTIARTERIOSCLEROTIC; CARDIOPROTECTANT; NON-STEROIDAL ANTI-INFLAMMATORY,DRUG COMBINATION; ORAL CONTROLLED RELEASE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,205103 ,NDA,2013-03-25,fda,0,0,0,0,0,,aralez pharmaceuticals,NASDAQ: ARLZ,1,54.3,21.4,32.4,10.3,5.3,15.1,44,8.8,8.8,,,,,,,,,,,,,,,,,88,C2
49,ANTITHROMBIN ALFA,"AT-III, GTC GENZYME/SUMITOMO; ATRYN; ACLOTINE; ANTITHROMBIN ALFA; RHAT-III, GTC BIOTHERAPEUTICS; RHAT-III, REVO BIOLOGICS; TRANSGENIC ANTITHROMBIN III, GTC BIOTHERAPEUTICS; TRANSGENIC ANTITHROMBIN III, GENZYME/SUMITOMO; TRANSGENIC ANTITHROMBIN III, REVO BIOLOGICS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-02-06,2009,2,Atryn,thrombosis,REGISTERED,ANTITHROMBIN III,ANTI-INFLAMMATORY; ANTIHYPERTENSIVE; ANTIVIRAL; VULNERARY AGENT,BIOLOGICAL THERAPEUTIC; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT; TRANSGENIC ANIMAL,125284,BLA,2008-02-04,cortellis,1,0,1,1,0,,LFB,private,0,538.4,16.7,13.9,6.1,4.2,6.6,236.1,108.8,108.8,2.8,2010-01-03,2009,,acquired by LFB in 2009,,,,,,,,,,,,453,C2
259,"ETELCALCETIDE (SECONDARY HYPERPARATHYROIDISM), ONO/AMGEN","AMG-416; AMG-416; KAI-4169; KAI-4169; ONO-5163; ONO-5163; PARSABIV; PARSABIV; CALCIUM-SENSING RECEPTOR AGONIST (SECONDARY HYPERPARATHYROIDISM), KAI PHARMACEUTICALS; CALCIUM-SENSING RECEPTOR AGONIST (SECONDARY HYPERPARATHYROIDISM), ONO PHARMACEUTICALS; ETELCALCETIDE; ETELCALCETIDE HYDROCHLORIDE; PROTEIN KINASE C MODULATOR (SECONDARY HYPERPARATHYROIDISM), KAI PHARMACEUTICALS; PROTEIN KINASE C MODULATOR (SECONDARY HYPERPARATHYROIDISM), ONO PHARMACEUTICALS; VELCALCETIDE; VELCALCETIDE (SECONDARY HYPERPARATHYROIDISM), ONO/AMGEN; VELCALCETIDE HYDROCHLORIDE","AMG-416; AMG-416; KAI-4169; KAI-4169; ONO-5163; ONO-5163; PARSABIV; PARSABIV; CALCIUM-SENSING RECEPTOR AGONIST (SECONDARY HYPERPARATHYROIDISM), KAI PHARMACEUTICALS; CALCIUM-SENSING RECEPTOR AGONIST (SECONDARY HYPERPARATHYROIDISM), ONO PHARMACEUTICALS; ETELCALCETIDE; ETELCALCETIDE HYDROCHLORIDE; PROTEIN KINASE C MODULATOR (SECONDARY HYPERPARATHYROIDISM), KAI PHARMACEUTICALS; PROTEIN KINASE C MODULATOR (SECONDARY HYPERPARATHYROIDISM), ONO PHARMACEUTICALS; VELCALCETIDE; VELCALCETIDE (SECONDARY HYPERPARATHYROIDISM), ONO/AMGEN; VELCALCETIDE HYDROCHLORIDE","ETELCALCETIDE (SECONDARY HYPERPARATHYROIDISM), ONO/AMGEN",AMG-416,AMG-416,KAI-4169,KAI-4169,ONO-5163,ONO-5163,PARSABIV,PARSABIV,"CALCIUM-SENSING RECEPTOR AGONIST (SECONDARY HYPERPARATHYROIDISM), KAI PHARMACEUTICALS","CALCIUM-SENSING RECEPTOR AGONIST (SECONDARY HYPERPARATHYROIDISM), ONO PHARMACEUTICALS",ETELCALCETIDE,ETELCALCETIDE HYDROCHLORIDE,"PROTEIN KINASE C MODULATOR (SECONDARY HYPERPARATHYROIDISM), KAI PHARMACEUTICALS","PROTEIN KINASE C MODULATOR (SECONDARY HYPERPARATHYROIDISM), ONO PHARMACEUTICALS",VELCALCETIDE,"VELCALCETIDE (SECONDARY HYPERPARATHYROIDISM), ONO/AMGEN",VELCALCETIDE HYDROCHLORIDE,,,,,,,,,,,,,,208325,ETELCALCETIDE,,,,,,,,,,,,,,,,,,,,,2017-02-07,2017,2,Parsabiv,secondary hyperparathyroidism,REGISTERED,EXTRACELLULAR CALCIUM SENSING RECEPTOR AGONIST; PROTEIN KINASE C EPSILON INHIBITOR,,BIOLOGICAL THERAPEUTIC; INTRAVENOUS FORMULATION; PEPTIDE; SUSTAINED RELEASE FORMULATION,208325,NDA,2015-08-24,fda,0,0,0,0,0,,amgen,NASDAQ: AMGN,1,21856,22991,24662,20063,18676,17265,17872,3076,3076,,,2012,,acquired by amgen in 2012,,,,,,,,,,,,588,C3
610,"PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE/ MARUHO","HEMANGEOL; HEMANGIOL; PROPRANOLOL; PROPRANOLOL (INFANT HEMANGIOMA), UNIVERSITY OF BORDEAUX; PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE; PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE/ MARUHO","HEMANGEOL; HEMANGIOL; PROPRANOLOL; PROPRANOLOL (INFANT HEMANGIOMA), UNIVERSITY OF BORDEAUX; PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE; PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE/ MARUHO","PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE/ MARUHO",HEMANGEOL,HEMANGIOL,PROPRANOLOL,"PROPRANOLOL (INFANT HEMANGIOMA), UNIVERSITY OF BORDEAUX","PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE","PROPRANOLOL (ORAL SOLUTION, INFANT HEMANGIOMA), PIERRE FABRE/ MARUHO",,,,,,,,,,,,,,,,,,,,,,,,,16419,PROPRANOLOL HYDROCHLORIDE,205410,PROPRANOLOL HYDROCHLORIDE,205410,PROPRANOLOL HYDROCHLORIDE,,,,,,,,,,,,,,,,,2014-03-14,2014,3,Hemangeol,hemangioma,REGISTERED,BETA ADRENOCEPTOR ANTAGONIST,ANTICANCER; VASOCONSTRICTOR,ORAL FORMULATION; ORAL LIQUID FORMULATION; SMALL MOLECULE THERAPEUTIC,205410,NDA,2013-05-17,fda,0,0,0,1,0,,pierre fabre,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,228,C7
224,DRONEDARONE,MULTAC; MULTAQ; SR-33589; SR-35021; DRONEDARONE,MULTAC; MULTAQ; SR-33589; SR-35021; DRONEDARONE,DRONEDARONE,MULTAC,MULTAQ,SR-33589,SR-35021,DRONEDARONE,,,,,,,,,,,,,,,,,,,,,,,,,,22425,DRONEDARONE HYDROCHLORIDE,22425,DRONEDARONE HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,2009-07-01,2009,7,Multaq,atrial fibrillation,REGISTERED,ADRENOCEPTOR ANTAGONIST; CALCIUM CHANNEL INHIBITOR; POTASSIUM CHANNEL INHIBITOR; SODIUM CHANNEL INHIBITOR,CARDIAC AGENT; CLASS III ANTIARRHYTHMIC AGENT,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,022425,NDA,2008-06-27,fda,1,0,0,0,0,,sanofi,NYSE: SNY,1,44761,40266.9,42651,38911.4,33775.2,21301.1,33271.2,6629.88,6629.9,,,,,,,,44761,33271.2,6629.88,40266.9,42651,38911.4,33775.2,21301.1,,427,C8
363,"HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA","17ALPHA-HYDROXYPROGESTERONE CAPROATE; 17ALPHA-HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA; 17ALPHA-HYDROXYPROGESTERONE HEXANOATE; GESTIVA; MAKENA; MAKENA SQ; MAKENA SQ; HYDROXYPROGESTERONE CAPROATE; HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA; NATURALLY-OCCURING PROGESTERONE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA","17ALPHA-HYDROXYPROGESTERONE CAPROATE; 17ALPHA-HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA; 17ALPHA-HYDROXYPROGESTERONE HEXANOATE; GESTIVA; MAKENA; MAKENA SQ; MAKENA SQ; HYDROXYPROGESTERONE CAPROATE; HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA; NATURALLY-OCCURING PROGESTERONE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA","HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA",17ALPHA-HYDROXYPROGESTERONE CAPROATE,"17ALPHA-HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA",17ALPHA-HYDROXYPROGESTERONE HEXANOATE,GESTIVA,MAKENA,MAKENA SQ,MAKENA SQ,HYDROXYPROGESTERONE CAPROATE,"HYDROXYPROGESTERONE CAPROATE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA","NATURALLY-OCCURING PROGESTERONE (LONG-ACTING, PRETERM BIRTH PREVENTION), ADEZA",,,,,,,,,,,,,,,,,,,,,17439,HYDROXYPROGESTERONE CAPROATE,17439,HYDROXYPROGESTERONE CAPROATE,17439,HYDROXYPROGESTERONE CAPROATE,21945,HYDROXYPROGESTERONE CAPROATE,,,,,,,,,,,,,,,2011-02-03,2011,2,Makena,premature labor,REGISTERED,PROGESTERONE RECEPTOR AGONIST,,INTRAMUSCULAR FORMULATION; SMALL MOLECULE THERAPEUTIC; SOLUTION; SUBCUTANEOUS FORMULATION; SUSTAINED RELEASE FORMULATION,021945,NDA,2006-04-14,fda,1,1,1,1,0,,hologic,NASDAQ: HOLX,1,1789.3,1679.6,1637.1,1674.5,738.4,462.7,1119.9,116.7,116.7,,,,,,,,,,,,,,,,,644,C8
685,"SOTALOL HYDROCHLORIDE (ORAL SOLUTION, PEDIATRIC VENTRICULAR ARRHYTHMIA/ATRIAL FLUTTER/ATRIAL FIBRILLATION), ARBOR PHARMACEUTICALS","SOTYLIZE; SOTALOL; SOTALOL HYDROCHLORIDE; SOTALOL HYDROCHLORIDE (ORAL SOLUTION, PEDIATRIC VENTRICULAR ARRHYTHMIA/ATRIAL FLUTTER/ATRIAL FIBRILLATION), ARBOR PHARMACEUTICALS; SOTALOL HYDROCHLORIDE (PEDIATRIC VENTRICULAR ARRHYTHMIA), ARBOR PHARMACEUTICALS","SOTYLIZE; SOTALOL; SOTALOL HYDROCHLORIDE; SOTALOL HYDROCHLORIDE (ORAL SOLUTION, PEDIATRIC VENTRICULAR ARRHYTHMIA/ATRIAL FLUTTER/ATRIAL FIBRILLATION), ARBOR PHARMACEUTICALS; SOTALOL HYDROCHLORIDE (PEDIATRIC VENTRICULAR ARRHYTHMIA), ARBOR PHARMACEUTICALS","SOTALOL HYDROCHLORIDE (ORAL SOLUTION, PEDIATRIC VENTRICULAR ARRHYTHMIA/ATRIAL FLUTTER/ATRIAL FIBRILLATION), ARBOR PHARMACEUTICALS",SOTYLIZE,SOTALOL,SOTALOL HYDROCHLORIDE,"SOTALOL HYDROCHLORIDE (ORAL SOLUTION, PEDIATRIC VENTRICULAR ARRHYTHMIA/ATRIAL FLUTTER/ATRIAL FIBRILLATION), ARBOR PHARMACEUTICALS","SOTALOL HYDROCHLORIDE (PEDIATRIC VENTRICULAR ARRHYTHMIA), ARBOR PHARMACEUTICALS",,,,,,,,,,,,,,,,,,,,,,,,,,205108,SOTALOL HYDROCHLORIDE,22306,SOTALOL HYDROCHLORIDE,22306,SOTALOL HYDROCHLORIDE,22306,SOTALOL HYDROCHLORIDE,22306,SOTALOL HYDROCHLORIDE,,,,,,,,,,,,,2014-10-22,2014,10,Sotylize,ventricular arrhythmia,REGISTERED,BETA ADRENOCEPTOR ANTAGONIST,ANTIARRHYTHMIC AGENT; CLASS II ANTIARRHYTHMIC AGENT; CLASS III ANTIARRHYTHMIC AGENT,ORAL FORMULATION; ORAL LIQUID FORMULATION; SMALL MOLECULE THERAPEUTIC,205108,NDA,2013-12-23,fda,0,0,0,0,0,,arbor pharmaceuticals,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,427,C8
38,"AMIODARONE (INTRAVENOUS, CAPTISOL-ENABLED, ARRHYTHMIA), PRISM PHARMACEUTICALS","NEXTERONE; NEXTERONE INJECTION; NEXTERONE PREMIXED INJECTION; PM-101, PRISM PHARMACEUTICALS; AMIODARONE; AMIODARONE (INTRAVENOUS, CAPTISOL-ENABLED, ARRHYTHMIA), PRISM PHARMACEUTICALS; AMIODARONE (IV, CAPTISOL-ENABLED, ARRHYTHMIA), BAXTER; AMIODARONE HYDROCHLORIDE; CARDIOVASCULAR AGENT (INTRAVENOUS), BAXTER; CARDIOVASCULAR AGENT (INTRAVENOUS), PRISM PHARMACEUTICALS","NEXTERONE; NEXTERONE INJECTION; NEXTERONE PREMIXED INJECTION; PM-101, PRISM PHARMACEUTICALS; AMIODARONE; AMIODARONE (INTRAVENOUS, CAPTISOL-ENABLED, ARRHYTHMIA), PRISM PHARMACEUTICALS; AMIODARONE (IV, CAPTISOL-ENABLED, ARRHYTHMIA), BAXTER; AMIODARONE HYDROCHLORIDE; CARDIOVASCULAR AGENT (INTRAVENOUS), BAXTER; CARDIOVASCULAR AGENT (INTRAVENOUS), PRISM PHARMACEUTICALS","AMIODARONE (INTRAVENOUS, CAPTISOL-ENABLED, ARRHYTHMIA), PRISM PHARMACEUTICALS",NEXTERONE,NEXTERONE INJECTION,NEXTERONE PREMIXED INJECTION,"PM-101, PRISM PHARMACEUTICALS",AMIODARONE,"AMIODARONE (INTRAVENOUS, CAPTISOL-ENABLED, ARRHYTHMIA), PRISM PHARMACEUTICALS","AMIODARONE (IV, CAPTISOL-ENABLED, ARRHYTHMIA), BAXTER",AMIODARONE HYDROCHLORIDE,"CARDIOVASCULAR AGENT (INTRAVENOUS), BAXTER","CARDIOVASCULAR AGENT (INTRAVENOUS), PRISM PHARMACEUTICALS",,,,,,,,,,,,,,,,,,,,,21594,AMIODARONE HYDROCHLORIDE,21594,AMIODARONE HYDROCHLORIDE,22325,AMIODARONE HYDROCHLORIDE,,,,,,,,,,,,,,,,,2008-12-24,2008,12,Nexterone,ventricular tachycardia,REGISTERED,UNSPECIFIED POTASSIUM CHANNEL INHIBITOR,CLASS III ANTIARRHYTHMIC AGENT,INTRAVENOUS FORMULATION; SMALL MOLECULE THERAPEUTIC,022325,NDA,2008-02-21,fda,0,0,0,0,0,,prism pharmaceuticals,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,427,C8
