drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,action,otheraction,tech,_merge,nda/bla number,nda/bla,submission date,submission date source,priority review,accelerated,fast track,orphan drug,breakthrough,brkthru date,manufacturer,firmtype/symbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquired firm revenue in year of acqusition,acquired firm date last revenue reported,acquired firm year last revenue reported,jv_dummy,firm_notes,in_cancerfile,drug_notes,bbw,url,index,indicationID,icd9,ccs,ccs_label,nccs,cancer
400,"IVERMECTIN (TOPICAL, HEAD LICE), SANOFI-TOPAZ","SKLICE LOTION; HEAD LICE THERAPY (TOPICAL), TOPAZ; IVERMECTIN; IVERMECTIN (TOPICAL, HEAD LICE), SANOFI-TOPAZ; IVERMECTIN (TOPICAL, HEAD LICE), TOPAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-07T00:00:00Z,2012,2,Sklice,pediculosis capitis infestation,CHLORIDE CHANNEL MODULATOR,,DERMATOLOGICAL FORMULATION; EMULSION DERMATOLOGICAL; SMALL MOLECULE THERAPEUTIC,using only (2),202736,NDA,2011-04-07T00:00:00Z,fda,0,0,0,0,0,,sanofi,NYSE: SNY,1,47408.5,45544.7,45640,44761,40266.9,42651,32806.4,6467.14,6467.1,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202736,690,699,132,8,Other infections; including parasitic,1,0
620,RAMUCIRUMAB,"CYRAMZA; IMC-1121; IMC-1121B; IMC-2C6; LY-3009806; ANTI-KDR ANTIBODIES, IMCLONE; ANTI-VEGFR2 ANTIBODIES, IMCLONE; RAMUCIRUMAB","CYRAMZA; IMC-1121; IMC-1121B; IMC-2C6; LY-3009806; ANTI-KDR ANTIBODIES, IMCLONE; ANTI-VEGFR2 ANTIBODIES, IMCLONE; RAMUCIRUMAB",RAMUCIRUMAB,CYRAMZA,IMC-1121,IMC-1121B,IMC-2C6,LY-3009806,"ANTI-KDR ANTIBODIES, IMCLONE","ANTI-VEGFR2 ANTIBODIES, IMCLONE",RAMUCIRUMAB,,,,,,,,,,,,,,,,,,,,,,,125477,RAMUCIRUMAB,,,,,,,,,,,,,,,,,,,,,2014-04-21T00:00:00Z,2014,4,Cyramza,metastatic stomach cancer,VEGF-2 RECEPTOR ANTAGONIST; VEGF-A LIGAND INHIBITOR; VEGF-C LIGAND INHIBITOR; VEGF-D LIGAND INHIBITOR,ANGIOGENESIS INHIBITOR; ANTICANCER MONOCLONAL ANTIBODY; ANTICANCER PROTEIN KINASE INHIBITOR,BIOLOGICAL THERAPEUTIC; IMMUNOGLOBULIN-G; INFUSION; INTRAVENOUS FORMULATION; MONOCLONAL ANTIBODY HUMAN; PROTEIN RECOMBINANT; SOLUTION,matched (3),125477,BLA,2013-08-23T00:00:00Z,fda,1,0,1,1,0,,eli lilly,NYSE: LLY,1,19615.6,23113.1,22603.4,24286.5,23076,21836,14683.1,4733.6,4733.6,,,,,,1,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125477,45,3666,151,13,Cancer of stomach,1,1
511,NECITUMUMAB,"HUMAN EGF ANTIBODY VACCINE, IMCLONE; IMC-11F8; LY-3012211; LY-3012211; PORTRAZZA; PORTRAZZA; HUMAN EGF ANTIBODY, IMCLONE; NECITUMUMAB","HUMAN EGF ANTIBODY VACCINE, IMCLONE; IMC-11F8; LY-3012211; LY-3012211; PORTRAZZA; PORTRAZZA; HUMAN EGF ANTIBODY, IMCLONE; NECITUMUMAB",NECITUMUMAB,"HUMAN EGF ANTIBODY VACCINE, IMCLONE",IMC-11F8,LY-3012211,LY-3012211,PORTRAZZA,PORTRAZZA,"HUMAN EGF ANTIBODY, IMCLONE",NECITUMUMAB,,,,,,,,,,,,,,,,,,,,,,,125547,NECITUMUMAB,,,,,,,,,,,,,,,,,,,,,2015-11-24T00:00:00Z,2015,11,Portrazza,metastatic non small cell lung cancer,EPIDERMAL GROWTH FACTOR ANTAGONIST,ANTICANCER MONOCLONAL ANTIBODY; ANTICANCER PROTEIN KINASE INHIBITOR,BIOLOGICAL THERAPEUTIC; IMMUNOGLOBULIN-G; INFUSION; INTRAVENOUS FORMULATION; MONOCLONAL ANTIBODY HUMAN; MONOCLONAL ANTIBODY HUMANIZED; PROTEIN RECOMBINANT; SOLUTION,matched (3),125547,BLA,2014-12-02T00:00:00Z,fda,0,0,1,1,0,,eli lilly,NYSE: LLY,1,19958.7,19615.6,23113.1,22603.4,24286.5,23076,15074.5,4796.4,4796.4,,,,,,1,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125547,59,3665,151,13,Cancer of stomach,1,1
172,CRIZOTINIB,NSC-749005; PF-02341066; PF-06260182; PF-1066; PF-2341066; XALKORI; CRIZOTINIB,NSC-749005; PF-02341066; PF-06260182; PF-1066; PF-2341066; XALKORI; CRIZOTINIB,CRIZOTINIB,NSC-749005,PF-02341066,PF-06260182,PF-1066,PF-2341066,XALKORI,CRIZOTINIB,,,,,,,,,,,,,,,,,,,,,,,,202570,CRIZOTINIB,,,,,,,,,,,,,,,,,,,,,2011-08-26T00:00:00Z,2011,8,Xalkori,metastatic non small cell lung cancer,ALK TYROSINE KINASE RECEPTOR FAMILY INHIBITOR; ANAPLASTIC LYMPHOMA KINASE RECEPTOR INHIBITOR; ECHINODERM MICROTUBULE LIKE PROTEIN 4 INHIBITOR; HEPATOCYTE GROWTH FACTOR ANTAGONIST; MET TYROSINE KINASE RECEPTOR FAMILY INHIBITOR; ROS1 TYROSINE KINASE RECEPTOR INHIBITOR,ANTICANCER; ANTICANCER PROTEIN KINASE INHIBITOR,CAPSULE FORMULATION; MICROPARTICLE FORMULATION; ORAL FORMULATION; ORAL LIQUID FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),202570,NDA,2011-03-30T00:00:00Z,fda,1,1,1,1,0,,pfizer,NYSE: PFE,1,61035,65165,49269,48296,48418,48371,49335,8004,8681,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202570,124,3665,151,13,Cancer of stomach,1,1
145,CERITINIB,"ALK INHIBITOR (ORAL, CANCER), NOVARTIS; LDK-378; ZYKADIA; CERITINIB","ALK INHIBITOR (ORAL, CANCER), NOVARTIS; LDK-378; ZYKADIA; CERITINIB",CERITINIB,"ALK INHIBITOR (ORAL, CANCER), NOVARTIS",LDK-378,ZYKADIA,CERITINIB,,,,,,,,,,,,,,,,,,,,,,,,,,,205755,CERITINIB,,,,,,,,,,,,,,,,,,,,,2014-04-29T00:00:00Z,2014,4,Zykadia,metastatic non small cell lung cancer,ALK TYROSINE KINASE RECEPTOR FAMILY INHIBITOR; ANAPLASTIC LYMPHOMA KINASE RECEPTOR INHIBITOR; INSULIN RECEPTOR FAMILY TYROSINE KINASE INHIBITOR; INSULIN-LIKE GROWTH FACTOR 1 ANTAGONIST; ROS1 TYROSINE KINASE RECEPTOR INHIBITOR,ANTICANCER PROTEIN KINASE INHIBITOR; APOPTOSIS STIMULATOR; SYNERGIST,CAPSULE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),205755,NDA,2013-12-24T00:00:00Z,fda,1,0,1,1,1,2013-03-15T00:00:00Z,novartis,NYSE: NVS,1,53634,52716,51971,59375,51561,45075,36289,9086,9086,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205755,254,3665,151,13,Cancer of stomach,1,1
392,"IRINOTECAN SUCROSOFATE (NANOLIPOSOMAL, CANCER), PHARMAENGINE/MERRIMACK/SHIRE","BAX-2398; MM-398; ONIVYDE; ONIVYDE; PEP-02; PEP-02 (NANOLIPOSOMAL); CAMPOTHECIN DERIVATIVE (CANCER), PHARMAENGINE; CAMPTOTHECIN DERIVATIVE (CANCER), PHARMAENGINE/HERMES; IRINOTECAN; IRINOTECAN SUCROSOFATE; IRINOTECAN SUCROSOFATE (NANOLIPOSOMAL, CANCER), PHARMAENGINE/MERRIMACK/SHIRE; NAL-IRI","BAX-2398; MM-398; ONIVYDE; ONIVYDE; PEP-02; PEP-02 (NANOLIPOSOMAL); CAMPOTHECIN DERIVATIVE (CANCER), PHARMAENGINE; CAMPTOTHECIN DERIVATIVE (CANCER), PHARMAENGINE/HERMES; IRINOTECAN; IRINOTECAN SUCROSOFATE; IRINOTECAN SUCROSOFATE (NANOLIPOSOMAL, CANCER), PHARMAENGINE/MERRIMACK/SHIRE; NAL-IRI","IRINOTECAN SUCROSOFATE (NANOLIPOSOMAL, CANCER), PHARMAENGINE/MERRIMACK/SHIRE",BAX-2398,MM-398,ONIVYDE,ONIVYDE,PEP-02,PEP-02 (NANOLIPOSOMAL),"CAMPOTHECIN DERIVATIVE (CANCER), PHARMAENGINE","CAMPTOTHECIN DERIVATIVE (CANCER), PHARMAENGINE/HERMES",IRINOTECAN,IRINOTECAN SUCROSOFATE,"IRINOTECAN SUCROSOFATE (NANOLIPOSOMAL, CANCER), PHARMAENGINE/MERRIMACK/SHIRE",NAL-IRI,,,,,,,,,,,,,,,,,,,207793,IRINOTECAN HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2015-10-22T00:00:00Z,2015,10,Onivyde,metastatic pancreas cancer,TOPOISOMERASE I INHIBITOR,ANTICANCER; ENDOCRINE DIAGNOSTIC AGENT; GASTROINTESTINAL DIAGNOSTIC AGENT; NEOPLASM DIAGNOSTIC AGENT,INFUSION; INTRAVENOUS FORMULATION; LIPOSOME FORMULATION; NANOPARTICLE FORMULATION; NANOPARTICLE FORMULATION INJECTABLE; SMALL MOLECULE THERAPEUTIC,matched (3),207793,NDA,2015-04-24T00:00:00Z,fda,1,0,1,1,0,,merrimack pharmaceuticals,NASDAQ: MACK,1,89.3,102.8,47.8,48.9,34.2,20.3,-71.8,,161,,,,,,1,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207793,306,3669,151,13,Cancer of stomach,1,1
549,OSIMERTINIB,"AZ-5104; AZ-7550; AZD-9291; TAGRISSO; TAGRISSO; MERELETINIB; OSIMERTINIB; OSIMERTINIB (T790M-MUTATION-TARGETING, NSCLC), ASTRAZENECA; OSIMERTINIB MESYLATE","AZ-5104; AZ-7550; AZD-9291; TAGRISSO; TAGRISSO; MERELETINIB; OSIMERTINIB; OSIMERTINIB (T790M-MUTATION-TARGETING, NSCLC), ASTRAZENECA; OSIMERTINIB MESYLATE",OSIMERTINIB,AZ-5104,AZ-7550,AZD-9291,TAGRISSO,TAGRISSO,MERELETINIB,OSIMERTINIB,"OSIMERTINIB (T790M-MUTATION-TARGETING, NSCLC), ASTRAZENECA",OSIMERTINIB MESYLATE,,,,,,,,,,,,,,,,,,,,,,208065,OSIMERTINIB MESYLATE,,,,,,,,,,,,,,,,,,,,,2015-11-13T00:00:00Z,2015,11,Tagrisso,metastatic non small cell lung cancer,EPIDERMAL GROWTH FACTOR ANTAGONIST; PROTEIN TYROSINE KINASE INHIBITOR,ANTICANCER; ANTICANCER PROTEIN KINASE INHIBITOR,DAILY DOSING; DRUG COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),208065,NDA,2015-06-05T00:00:00Z,fda,1,1,1,1,1,2014-04-24T00:00:00Z,astrazeneca,NYSE: AZN,1,24708,26547,25806,27973,33591,33269,20248,5660,5861,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208065,323,3665,151,13,Cancer of stomach,1,1
22,ALECTINIB,"AF-802; ALK INHIBITOR (NSCLC), CHUGAI; ALECENSA; ALECENSARO; ALECENSARO; CH-5424802; RG-7853; RO-5424802; ALECTINIB","AF-802; ALK INHIBITOR (NSCLC), CHUGAI; ALECENSA; ALECENSARO; ALECENSARO; CH-5424802; RG-7853; RO-5424802; ALECTINIB",ALECTINIB,AF-802,"ALK INHIBITOR (NSCLC), CHUGAI",ALECENSA,ALECENSARO,ALECENSARO,CH-5424802,RG-7853,RO-5424802,ALECTINIB,,,,,,,,,,,,,,,,,,,,,,208434,ALECTINIB HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2015-12-11T00:00:00Z,2015,12,Alecensa,metastatic non small cell lung cancer,ALK TYROSINE KINASE RECEPTOR FAMILY INHIBITOR; ANAPLASTIC LYMPHOMA KINASE RECEPTOR INHIBITOR; RET TYROSINE KINASE RECEPTOR FAMILY INHIBITOR,ANTICANCER PROTEIN KINASE INHIBITOR,CAPSULE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),208434,NDA,2015-07-06T00:00:00Z,fda,1,1,0,1,1,2013-09-23T00:00:00Z,roche,SIX: ROG,1,50342.1,50199.3,54589.6,51820.8,47194.8,52624.4,36105.3,9443.6,9569.4,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208434,343,3665,151,13,Cancer of stomach,1,1
264,EVEROLIMUS,AFINITOR; AFINITOR DISPERZ; APINITO; CERTICAN; RAD-001; RAD-001A; RAD001C; SDZ-RAD; VOTUBIA; ZORTRESS; EVEROLIMUS,AFINITOR; AFINITOR DISPERZ; APINITO; CERTICAN; RAD-001; RAD-001A; RAD001C; SDZ-RAD; VOTUBIA; ZORTRESS; EVEROLIMUS,EVEROLIMUS,AFINITOR,AFINITOR DISPERZ,APINITO,CERTICAN,RAD-001,RAD-001A,RAD001C,SDZ-RAD,VOTUBIA,ZORTRESS,EVEROLIMUS,,,,,,,,,,,,,,,,,,,,203985,EVEROLIMUS,21560,EVEROLIMUS,22334,EVEROLIMUS,,,,,,,,,,,,,,,,,2009-03-30T00:00:00Z,2009,3,Afinitor,metastatic renal cancer,MTOR COMPLEX 1 INHIBITOR; MTOR INHIBITOR,ANGIOGENESIS INHIBITOR; ANTICANCER; ANTICANCER PROTEIN KINASE INHIBITOR; ANTICONVULSANT AGENT; ANTIVIRAL; IMMUNOSUPPRESSANT,ORAL FORMULATION; ORAL SUSPENSION FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),022334,NDA,2008-06-27T00:00:00Z,fda,1,0,0,0,0,,novartis,NYSE: NVS,1,45075,42535,38947,35105,29753,27277,32845,7374,7469,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022334,533,3467,151,13,Cancer of stomach,1,1
571,PANITUMUMAB,"ABX-EGF; VECTIBIX; ANTI-EGFR ANTIBODY, ABGENIX/AMGEN; ANTI-EGFR ANTIBODY, ABGENIX/IMMUNEX; PANITUMUMAB; RHUMAB-EGFR, AMGEN/ ABGENIX","ABX-EGF; VECTIBIX; ANTI-EGFR ANTIBODY, ABGENIX/AMGEN; ANTI-EGFR ANTIBODY, ABGENIX/IMMUNEX; PANITUMUMAB; RHUMAB-EGFR, AMGEN/ ABGENIX",PANITUMUMAB,ABX-EGF,VECTIBIX,"ANTI-EGFR ANTIBODY, ABGENIX/AMGEN","ANTI-EGFR ANTIBODY, ABGENIX/IMMUNEX",PANITUMUMAB,"RHUMAB-EGFR, AMGEN/ ABGENIX",,,,,,,,,,,,,,,,,,,,,,,,,125147,PANITUMUMAB,,,,,,,,,,,,,,,,,,,,,2006-09-27T00:00:00Z,2006,9,Vectibix,colorectal tumor,EGFR FAMILY TYROSINE KINASE RECEPTOR INHIBITOR,ANTICANCER MONOCLONAL ANTIBODY; ANTICANCER PROTEIN KINASE INHIBITOR,BIOLOGICAL THERAPEUTIC; CELL CULTURE; DNA TECHNOLOGY; IMMUNOGLOBULIN-G; INFUSION; INTRAVENOUS FORMULATION; MONOCLONAL ANTIBODY HUMAN; PROTEIN RECOMBINANT,matched (3),125147,BLA,2006-02-21T00:00:00Z,cortellis,1,1,1,0,0,,amgen,NASDAQ: AMGN,1,14268,12430,10550,8356,5523,4015.7,12173,3366,3366,,,,,,1,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125147,5,989,153,14,Cancer of colon,1,1
16,"AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI","AVE-0005; AFLITIV; LIDAVEG; VEGF TRAP, REGENERON/AVENTIS; VEGF TRAP, REGENERON/SANOFI-AVENTIS; VEGF ANTAGONIST (CANCER), REGENERON/AVENTIS; VEGF ANTAGONIST (CANCER), REGENERON/SANOFI-AVENTIS; VEGF TRAP; ZALTRAP; AFLIBERCEPT; AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI; AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI-AVENTIS; SYSTEMIC VEGF TRAP (CANCER), REGENERON/SANOFI-AVENTIS; ZIV-AFLIBERCEPT","AVE-0005; AFLITIV; LIDAVEG; VEGF TRAP, REGENERON/AVENTIS; VEGF TRAP, REGENERON/SANOFI-AVENTIS; VEGF ANTAGONIST (CANCER), REGENERON/AVENTIS; VEGF ANTAGONIST (CANCER), REGENERON/SANOFI-AVENTIS; VEGF TRAP; ZALTRAP; AFLIBERCEPT; AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI; AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI-AVENTIS; SYSTEMIC VEGF TRAP (CANCER), REGENERON/SANOFI-AVENTIS; ZIV-AFLIBERCEPT","AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI",AVE-0005,AFLITIV,LIDAVEG,"VEGF TRAP, REGENERON/AVENTIS","VEGF TRAP, REGENERON/SANOFI-AVENTIS","VEGF ANTAGONIST (CANCER), REGENERON/AVENTIS","VEGF ANTAGONIST (CANCER), REGENERON/SANOFI-AVENTIS",VEGF TRAP,ZALTRAP,AFLIBERCEPT,"AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI","AFLIBERCEPT (INTRAVENOUS, CANCER), REGENERON/SANOFI-AVENTIS","SYSTEMIC VEGF TRAP (CANCER), REGENERON/SANOFI-AVENTIS",ZIV-AFLIBERCEPT,,,,,,,,,,,,,,,,,125418,ZIV-AFLIBERCEPT,,,,,,,,,,,,,,,,,,,,,2012-08-03T00:00:00Z,2012,8,Zaltrap,metastatic colorectal cancer,PLACENTA GROWTH FACTOR LIGAND INHIBITOR; VEGF-A LIGAND INHIBITOR; VEGF-B LIGAND INHIBITOR,ANGIOGENESIS INHIBITOR; ANTICANCER PROTEIN KINASE INHIBITOR; METASTASIS INHIBITOR,ANTIBODY FRAGMENT; BIOLOGICAL THERAPEUTIC; IMMUNOGLOBULIN-G; INFUSION; INTRAVENOUS FORMULATION; PROTEIN FUSION; PROTEIN RECOMBINANT; RECEPTOR FUSION; SOLUTION,matched (3),125418,BLA,2012-02-03T00:00:00Z,fda,1,0,0,0,0,,sanofi,NYSE: SNY,1,47408.5,45544.7,45640,44761,40266.9,42651,32806.4,6467.14,6467.1,,,,,,1,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125418,37,3658,153,14,Cancer of colon,1,1
628,REGORAFENIB,"BAY-73-4506; BAY-81-1557; DAST (CANCER), BAYER; DAST INHIBITOR; DAST INHIBITOR (CANCER), BAYER; STIVARGA; DUAL ACTING KINASE INHIBITOR (CANCER), BAYER; DUAL ACTING MULTIKINASE INHIBITOR (CANCER), BAYER; DUAL ACTING SIGNAL TRANSDUCTION INHIBITOR (CANCER), BAYER; FLUORO-SORAFENIB; REGORAFENIB","BAY-73-4506; BAY-81-1557; DAST (CANCER), BAYER; DAST INHIBITOR; DAST INHIBITOR (CANCER), BAYER; STIVARGA; DUAL ACTING KINASE INHIBITOR (CANCER), BAYER; DUAL ACTING MULTIKINASE INHIBITOR (CANCER), BAYER; DUAL ACTING SIGNAL TRANSDUCTION INHIBITOR (CANCER), BAYER; FLUORO-SORAFENIB; REGORAFENIB",REGORAFENIB,BAY-73-4506,BAY-81-1557,"DAST (CANCER), BAYER",DAST INHIBITOR,"DAST INHIBITOR (CANCER), BAYER",STIVARGA,"DUAL ACTING KINASE INHIBITOR (CANCER), BAYER","DUAL ACTING MULTIKINASE INHIBITOR (CANCER), BAYER","DUAL ACTING SIGNAL TRANSDUCTION INHIBITOR (CANCER), BAYER",FLUORO-SORAFENIB,REGORAFENIB,,,,,,,,,,,,,,,,,,,,203085,REGORAFENIB,,,,,,,,,,,,,,,,,,,,,2012-09-27T00:00:00Z,2012,9,Stivarga,metastatic colorectal cancer,CASPASE-3 STIMULATOR; CASPASE-9 STIMULATOR; FGF RECEPTOR ANTAGONIST; KIT TYROSINE KINASE INHIBITOR; PDGF RECEPTOR BETA MODULATOR; RET TYROSINE KINASE RECEPTOR FAMILY INHIBITOR; RAF 1 PROTEIN KINASE INHIBITOR; RAF B PROTEIN KINASE INHIBITOR; TIE TYROSINE KINASE RECEPTOR INHIBITOR; TEK TYROSINE KINASE RECEPTOR INHIBITOR; VEGF-1 RECEPTOR ANTAGONIST; VEGF-2 RECEPTOR ANTAGONIST; VEGF-3 RECEPTOR ANTAGONIST,ANGIOGENESIS INHIBITOR; ANTICANCER; ANTICANCER PROTEIN KINASE INHIBITOR; SYNERGIST,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),203085,NDA,2012-04-27T00:00:00Z,fda,1,0,1,0,0,,bayer,ETR: BAYN,1,52397.7,47454.4,47050.6,44669.3,45997.3,47291.9,27254.3,3972.58,3972.6,,,,,,1,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203085,138,3658,153,14,Cancer of colon,1,1
761,"TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE (ORAL), TAIHO","LONSURF; MUP-98156 + F3DTHD, TAIHO; S-95005; TAS-102; TRIFLURIDINE + MUP-98156; TRIFLURIDINE + MUP-98156 (ORAL COMBINATION), TAIHO; TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE (ORAL), TAIHO","LONSURF; MUP-98156 + F3DTHD, TAIHO; S-95005; TAS-102; TRIFLURIDINE + MUP-98156; TRIFLURIDINE + MUP-98156 (ORAL COMBINATION), TAIHO; TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE (ORAL), TAIHO","TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE (ORAL), TAIHO",LONSURF,"MUP-98156 + F3DTHD, TAIHO",S-95005,TAS-102,TRIFLURIDINE + MUP-98156,"TRIFLURIDINE + MUP-98156 (ORAL COMBINATION), TAIHO",TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE,"TRIFLURIDINE + TIPIRACIL HYDROCHLORIDE (ORAL), TAIHO",,,,,,,,,,,,,,,,,,,,,,,207981,TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE,,,,,,,,,,,,,,,,,,,,,2015-09-22T00:00:00Z,2015,9,Lonsurf,metastatic colorectal cancer,THYMIDINE PHOSPHORYLASE INHIBITOR; THYMIDYLATE SYNTHASE INHIBITOR,ANGIOGENESIS INHIBITOR; ANTICANCER; DNA SYNTHESIS INHIBITOR; NUCLEIC ACID METABOLISM MODULATOR,DRUG COMBINATION; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),207981,NDA,2014-12-19T00:00:00Z,fda,0,0,1,0,0,,otsuka,TYO: 4578,1,12023.5,13350.2,13344,13476.7,14733.1,13618.6,8285.8,1672.3,1672.3,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207981,316,3658,153,14,Cancer of colon,1,1
323,GADOXETATE DISODIUM,BAY-86-4873; EOB PRIMOVIST; EOVIST; GD-EOB-DTPA; PRIMOVIST; SH-L-569; ZK-139834; GADOXETATE DISODIUM; GADOXETIC ACID; GADOXETIC ACID DISODIUM,BAY-86-4873; EOB PRIMOVIST; EOVIST; GD-EOB-DTPA; PRIMOVIST; SH-L-569; ZK-139834; GADOXETATE DISODIUM; GADOXETIC ACID; GADOXETIC ACID DISODIUM,GADOXETATE DISODIUM,BAY-86-4873,EOB PRIMOVIST,EOVIST,GD-EOB-DTPA,PRIMOVIST,SH-L-569,ZK-139834,GADOXETATE DISODIUM,GADOXETIC ACID,GADOXETIC ACID DISODIUM,,,,,,,,,,,,,,,,,,,,,22090,GADOXETATE DISODIUM,,,,,,,,,,,,,,,,,,,,,2008-07-03T00:00:00Z,2008,7,Eovist,liver tumor,,GASTROINTESTINAL DIAGNOSTIC AGENT; MRI IMAGING AGENT; NEOPLASM DIAGNOSTIC AGENT,INTRAVENOUS FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),022090,NDA,2007-06-29T00:00:00Z,fda,0,0,0,0,0,,bayer,ETR: BAYN,1,45997.3,47291.9,38208.1,29259.7,28330.6,28254.3,23002.9,3707.12,3707.1,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022090,464,202,155,16,Cancer of liver and intrahepatic bile duct,1,1
15,AFATINIB,"BIBW-2992; GILOTRIF; GILOTRIF; GIOTRIF; TOMTOVOK; TOVOK; XOVOLTIB; AFATINIB; AFATINIB DIMALEATE; DUAL EGFR/HER2 RECEPTOR TYROSINE KINASE INHIBITOR (SOLID TUMORS), BOEHRINGER INGELHEIM","BIBW-2992; GILOTRIF; GILOTRIF; GIOTRIF; TOMTOVOK; TOVOK; XOVOLTIB; AFATINIB; AFATINIB DIMALEATE; DUAL EGFR/HER2 RECEPTOR TYROSINE KINASE INHIBITOR (SOLID TUMORS), BOEHRINGER INGELHEIM",AFATINIB,BIBW-2992,GILOTRIF,GILOTRIF,GIOTRIF,TOMTOVOK,TOVOK,XOVOLTIB,AFATINIB,AFATINIB DIMALEATE,"DUAL EGFR/HER2 RECEPTOR TYROSINE KINASE INHIBITOR (SOLID TUMORS), BOEHRINGER INGELHEIM",,,,,,,,,,,,,,,,,,,,,201292,AFATINIB DIMALEATE,,,,,,,,,,,,,,,,,,,,,2013-07-12T00:00:00Z,2013,7,Gilotrif,non-small-cell lung cancer,EPIDERMAL GROWTH FACTOR ANTAGONIST; ERBB2 TYROSINE KINASE RECEPTOR INHIBITOR; ERBB3 TYROSINE KINASE RECEPTOR INHIBITOR; ERBB4 TYROSINE KINASE RECEPTOR INHIBITOR,ANTICANCER PROTEIN KINASE INHIBITOR,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,matched (3),201292,NDA,2012-11-14T00:00:00Z,fda,1,0,1,1,0,,boehringer ingelheim,private,0,,,,,,,,,,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201292,84,1262,162,19,Cancer of bronchus; lung,2,1
